ADM4_EN;ADM4_PCODE;ADM4_REF;ADM4ALT1_EN;ADM4ALT2_EN;ADM3_EN;ADM3_PCODE;ADM2_EN;ADM2_PCODE;ADM1_EN;ADM1_PCODE;ADM0_EN;ADM0_PCODE;DATE;VALIDON;VALIDTO;ADM1_ID;ADM2_ID;ADM3_ID;AREA_SQKM
12;ZA9354012;;;;Polokwane;ZA9354;Capricorn;ZA935;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC35;LIM354;3,046473714
13;ZA9354013;;;;Polokwane;ZA9354;Capricorn;ZA935;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC35;LIM354;2,590080486
14;ZA9354014;;;;Polokwane;ZA9354;Capricorn;ZA935;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC35;LIM354;9,222878503
13;ZA7422013;;;;Midvaal;ZA7422;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT422;32,32524984
14;ZA7422014;;;;Midvaal;ZA7422;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT422;6,543834793
15;ZA7422015;;;;Midvaal;ZA7422;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT422;44,55141612
1;ZA7423001;;;;Lesedi;ZA7423;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT423;112,1188912
2;ZA7423002;;;;Lesedi;ZA7423;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT423;1,018546579
7;ZA2131007;;;;Inxuba Yethemba;ZA2131;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC131;5681,056321
5;ZA5222005;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;191,5592587
6;ZA5222006;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;159,066578
7;ZA5222007;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;65,33130851
8;ZA5222008;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;16,93030285
9;ZA5222009;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;179,0600663
10;ZA5222010;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;1,23851019
11;ZA5222011;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;0,95647494
12;ZA5222012;;;;uMngeni;ZA5222;Umgungundlovu;ZA522;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC22;KZN222;15,70211803
1;ZA9333001;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;55,92930342
2;ZA9333002;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;87,03288513
9;ZA9333009;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;23,10046378
10;ZA9333010;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;4,610797885
11;ZA9333011;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;31,95869757
12;ZA9333012;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;19,2160637
13;ZA9333013;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;345,1316126
14;ZA9333014;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;589,43864
15;ZA9333015;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;23,58277807
16;ZA9333016;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;469,079018
17;ZA9333017;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;79,90652677
18;ZA9333018;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;19,59260105
19;ZA9333019;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;5,124105775
20;ZA9333020;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;4,556166096
21;ZA9333021;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;6,570268569
22;ZA9333022;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;36,05729369
23;ZA9333023;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;315,8304839
24;ZA9333024;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;27,10553299
25;ZA9333025;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;95,52893536
26;ZA9333026;;;;Greater Tzaneen;ZA9333;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM333;120,5180504
6;ZA9334006;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;3,39038999
7;ZA9334007;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;3,217615989
8;ZA9334008;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;80,84830776
9;ZA9334009;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;18,31320576
10;ZA9334010;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;159,6182352
11;ZA9334011;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;4496,817659
12;ZA9334012;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;119,7903074
13;ZA9334013;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;6,326319448
14;ZA9334014;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;1,332175341
19;ZA9334019;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;12,4925308
1;ZA9335001;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;892,174376
2;ZA9335002;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;654,5798453
5;ZA8313005;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;424,3340556
6;ZA8313006;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;193,3355252
7;ZA8313007;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;341,8035007
8;ZA8313008;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;2,865022636
9;ZA8313009;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;842,244061
10;ZA8313010;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;47,06604015
3;ZA9335003;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;80,0178577
4;ZA9335004;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;86,46621167
5;ZA9335005;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;51,78980632
6;ZA9335006;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;1359,336793
7;ZA9335007;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;63,95300407
8;ZA9335008;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;46,51272274
9;ZA9335009;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;31,26765746
6;ZA8314006;;;;Emakhazeni;ZA8314;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP314;453,0579333
7;ZA8314007;;;;Emakhazeni;ZA8314;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP314;4,244855115
8;ZA8314008;;;;Emakhazeni;ZA8314;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP314;389,8494477
1;ZA8313001;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;0,849359962
2;ZA8313002;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;2,056792199
3;ZA8313003;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;530,3117833
4;ZA8313004;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;432,6208828
11;ZA8313011;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;33,77618322
26;ZA8313026;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;0,660773432
27;ZA8313027;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;6,696882074
28;ZA8313028;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;226,6337275
29;ZA8313029;;;;Steve Tshwete;ZA8313;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP313;782,9061743
1;ZA8312001;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;2,23455941
2;ZA8312002;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,771655491
3;ZA8312003;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;0,571274158
4;ZA8312004;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;0,82492544
5;ZA8312005;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,851510148
6;ZA8312006;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,963042272
7;ZA8312007;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,624672219
8;ZA8312008;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,594126578
9;ZA8312009;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;20,09406119
10;ZA8312010;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,541951958
11;ZA8312011;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;0,940415384
12;ZA8312012;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;540,0900448
13;ZA8312013;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;1,154872755
14;ZA8312014;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;6,020373607
19;ZA8312019;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;189,5882912
20;ZA8312020;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;44,60411878
21;ZA8312021;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;12,23564353
22;ZA8312022;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;2,832070474
23;ZA8312023;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;5,072989692
24;ZA8312024;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;9,249235014
25;ZA8312025;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;219,7200418
26;ZA8312026;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;5,544375215
27;ZA8312027;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;368,5442273
28;ZA8312028;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;52,81585982
10;ZA8305010;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;8,073548623
11;ZA8305011;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;3,865197844
12;ZA8305012;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1509,2748
13;ZA8305013;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1511,758686
14;ZA8305014;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;6,549254076
15;ZA8305015;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1,960201364
1;ZA8301001;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;73,35942567
38;ZA9476038;;;;Greater Tubatse/Fetakgomo;ZA9476;Sekhukhune;ZA947;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC47;LIM476;107,3303899
39;ZA9476039;;;;Greater Tubatse/Fetakgomo;ZA9476;Sekhukhune;ZA947;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC47;LIM476;119,6103266
1;ZA7484001;;;;Merafong City;ZA7484;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT484;432,5249681
2;ZA7484002;;;;Merafong City;ZA7484;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT484;5,603283787
3;ZA7484003;;;;Merafong City;ZA7484;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT484;11,62705369
4;ZA7484004;;;;Merafong City;ZA7484;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT484;1,126740533
5;ZA7484005;;;;Merafong City;ZA7484;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT484;92,67120074
29;ZA8312029;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;226,4928344
30;ZA8312030;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;253,1605677
31;ZA8312031;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;0,921733881
32;ZA8312032;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;478,0320839
33;ZA8312033;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;5,543026274
34;ZA8312034;;;;Emalahleni;ZA8312;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP312;92,08627677
1;ZA8305001;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1,56494075
2;ZA8305002;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;0,708594396
3;ZA8305003;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;2,889634217
4;ZA8305004;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;5,658630817
5;ZA8305005;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1,199657254
6;ZA8305006;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1,076831184
7;ZA8305007;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;3,456465444
8;ZA8305008;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;377,9388336
9;ZA8305009;;;;Lekwa;ZA8305;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP305;1120,959133
2;ZA8301002;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;15,70353947
3;ZA8301003;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;59,28959172
9;ZA8301009;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;111,1843353
10;ZA8301010;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;31,87856629
11;ZA8301011;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;26,01220034
12;ZA8301012;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;198,4385876
